,value,metric,type
563,0.03198389027155716,ade,ml
564,0.07748254265669088,ade,ml
565,0.026556771236334868,ade,ml
566,0.04956156556303073,ade,ml
567,0.030428717239121134,ade,ml
568,0.05713794009896171,ade,ml
569,0.057520585289582066,ade,ml
570,0.13849885636403014,ade,ml
571,0.01577424185856388,ade,ml
572,0.041493368704134476,ade,ml
573,0.052021496569558734,ade,ml
574,0.15982663191639737,ade,ml
575,0.03946068107167027,ade,ml
576,0.08781808716483408,ade,ml
577,0.012351467039758757,ade,ml
578,0.06494736616206505,ade,ml
579,0.1600243503246742,ade,ml
580,0.17093897628762372,ade,ml
581,0.043257510337845355,ade,ml
582,0.2679199505300011,ade,ml
583,0.03613229818350634,ade,ml
584,0.14088818272906597,ade,ml
585,0.2629558555277437,ade,ml
586,0.05430109349512787,ade,ml
587,0.25302987466529264,ade,ml
588,0.023579531617112306,ade,ml
589,0.06584795892147673,ade,ml
590,0.050624205067884426,ade,ml
591,0.26394841002461594,ade,ml
592,0.12439310536636251,ade,ml
593,0.20241870414028298,ade,ml
594,0.07945338087008225,ade,ml
595,0.10389145567951967,ade,ml
596,0.050233799816367816,ade,ml
597,0.07621855562635295,ade,ml
598,0.25834476231793985,ade,ml
599,0.22841137154928062,ade,ml
600,0.07625253778901045,ade,ml
601,0.05185121913888284,ade,ml
602,0.090789040077867,ade,ml
603,0.1424341836015024,ade,ml
604,0.08454085085010066,ade,ml
605,0.0836640611363867,ade,ml
606,0.19861138440961396,ade,ml
607,0.03182378300244642,ade,ml
608,0.05330016255592772,ade,ml
609,0.05701215807215225,ade,ml
610,0.11369438184023913,ade,ml
611,0.057878358388296566,ade,ml
612,0.06266276989988842,ade,ml
613,0.04041480516440508,ade,ml
614,0.19470973762236854,ade,ml
615,0.03870872678524945,ade,ml
616,0.038248559215738664,ade,ml
617,0.36452249947543447,ade,ml
618,0.03777265862252913,ade,ml
619,0.05677897003502262,ade,ml
620,0.051893894398052046,ade,ml
621,0.040870126932246356,ade,ml
622,0.04567277955237523,ade,ml
623,0.1981366654474648,ade,ml
624,0.052953307448069226,ade,ml
625,0.22517230521981446,ade,ml
626,0.10884739691084809,ade,ml
627,0.15370568988397756,ade,ml
628,0.3085401215892224,ade,ml
629,0.01853466936952439,ade,ml
630,0.016085110794469747,ade,ml
631,0.13130855000060174,ade,ml
632,0.15995426342621208,ade,ml
633,0.048472789672417436,ade,ml
634,0.09811888515071546,ade,ml
635,0.04084357307565328,ade,ml
636,0.14149552655271902,ade,ml
637,0.5054519633869997,ade,ml
638,0.25575842272411475,ade,ml
639,0.09031153616667073,ade,ml
640,0.03884817497633787,ade,ml
641,0.0663293822418531,ade,ml
642,0.052763570304297014,ade,ml
643,0.1874649517311085,ade,ml
644,0.051767068260951433,ade,ml
645,0.726243033609012,ade,ml
646,0.02758672277880194,ade,ml
647,0.08681231436359628,ade,ml
648,0.033810880031343034,ade,ml
649,0.3161748350531586,ade,ml
650,0.520951234459266,ade,ml
651,0.011830072208787092,ade,ml
652,0.04624800554642725,ade,ml
653,0.08501590126145885,ade,ml
654,0.15670402505986983,ade,ml
655,0.14379586890515458,ade,ml
656,0.1403511442570856,ade,ml
657,0.007707560388403786,ade,ml
658,0.4426140865239666,ade,ml
659,0.060986639349327645,ade,ml
660,0.0835451517594389,ade,ml
661,0.07976807497621359,ade,ml
662,0.020265573974275263,ade,ml
663,0.10557267184641891,ade,ml
664,0.018627561837066143,ade,ml
665,0.14437489276392776,ade,ml
666,0.3239719252768344,ade,ml
667,0.3499244110613147,ade,ml
668,0.22213808525861894,ade,ml
669,0.055039676263127515,ade,ml
670,0.4628048503801005,ade,ml
671,0.03189412512069891,ade,ml
672,0.07614545981973522,ade,ml
673,0.02550469146967814,ade,ml
674,0.29117756279738105,ade,ml
675,0.030666619557186803,ade,ml
676,0.1960108641275639,ade,ml
677,0.12242932365593415,ade,ml
678,0.0832457401644823,ade,ml
679,0.1614827689316815,ade,ml
680,0.15830567789631395,ade,ml
681,0.4823755688142922,ade,ml
682,0.004857683374836877,ade,ml
683,0.031158026813697618,ade,ml
684,0.07403153585690014,ade,ml
685,0.0957187982148774,ade,ml
686,0.04214327571226348,ade,ml
687,0.013974170862485103,ade,ml
688,0.3029241202191043,ade,ml
689,0.22589675689768773,ade,ml
690,0.138666105114154,ade,ml
691,0.20509104652346777,ade,ml
692,0.0370139396478499,ade,ml
693,0.15517108550267,ade,ml
694,0.0460940362807885,ade,ml
695,0.03935676496020584,ade,ml
696,0.03549869104020156,ade,ml
697,0.07173057925204118,ade,ml
698,0.33543573606461646,ade,ml
699,0.12084607842165948,ade,ml
700,0.013483276432230816,ade,ml
701,0.03936135927442582,ade,ml
702,0.020094748787430235,ade,ml
703,0.08257650730114616,ade,ml
704,0.047417323834737624,ade,ml
705,0.13226977252099847,ade,ml
706,0.6257485390521,ade,ml
707,0.043406877606540474,ade,ml
