,value,metric,type
609,-3.1783565738173785,kde,full
610,-1.550562310432726,kde,full
611,-2.6248219364008945,kde,full
612,-2.9138197901227803,kde,full
613,-3.5038334286686643,kde,full
614,0.8380292908195361,kde,full
615,-3.567573076490927,kde,full
616,-3.3619124834909533,kde,full
617,1.2078091594549945,kde,full
618,-3.1747288966284453,kde,full
619,-3.0603447366303245,kde,full
620,-3.2933597253363622,kde,full
621,-3.309654947570401,kde,full
622,-3.3304969910672133,kde,full
623,1.110598238757253,kde,full
624,-3.1401709628708687,kde,full
625,-0.9234673325840321,kde,full
626,-1.6547931740125605,kde,full
627,1.5811538144035184,kde,full
628,1.4226973352835448,kde,full
629,-3.684775368682083,kde,full
630,-3.593426804073813,kde,full
631,-0.9815377038919794,kde,full
632,-0.38459753217361425,kde,full
633,-3.2354186734535375,kde,full
634,-1.5390566152796896,kde,full
635,-3.8963726166400017,kde,full
636,-2.0971703444295673,kde,full
637,7.731299995467219,kde,full
638,1.551757302628291,kde,full
639,-1.5289216923551971,kde,full
640,-3.1297600328557653,kde,full
641,-2.9566531649246026,kde,full
642,-3.696397842555796,kde,full
643,0.03704822935582358,kde,full
644,-3.9885433353396014,kde,full
645,12.67229124193449,kde,full
646,-3.443846691150587,kde,full
647,-2.352709923711969,kde,full
648,-4.657792092780841,kde,full
649,1.3228748498388248,kde,full
650,3.638260911669551,kde,full
651,-4.081596398490408,kde,full
652,-3.572689293502631,kde,full
653,-2.7069878359040693,kde,full
654,-1.5454380032987536,kde,full
655,-2.817685836927784,kde,full
656,-2.862572293409334,kde,full
657,-5.547570663655901,kde,full
658,1.96169859200901,kde,full
659,-3.2669151160028584,kde,full
660,-2.686144344205892,kde,full
661,-2.8555902595394924,kde,full
662,-2.5397414226568737,kde,full
663,-2.231445267788968,kde,full
664,-5.273116994662049,kde,full
665,-0.9405620916407451,kde,full
666,1.256365839712406,kde,full
667,0.8980922111343359,kde,full
668,-1.3079616184374174,kde,full
669,-4.107791137591864,kde,full
670,2.897527063666643,kde,full
671,-3.5738331541175996,kde,full
672,-2.905298039363662,kde,full
673,-3.301565633586325,kde,full
674,2.2486954618139814,kde,full
675,-4.468457783528443,kde,full
676,0.20799305005923055,kde,full
677,-1.176262376194499,kde,full
678,-2.3949132694364,kde,full
679,-0.8764515013316787,kde,full
680,-0.14976938348846608,kde,full
681,1.7664099843428458,kde,full
682,-5.596452881240056,kde,full
683,-3.4713059106312087,kde,full
684,-3.1095865941289604,kde,full
685,-2.694505684459585,kde,full
686,-3.1600240233110712,kde,full
687,-5.349358380670036,kde,full
688,0.869552792790253,kde,full
689,5.571319895796095,kde,full
690,-1.4879611077175765,kde,full
691,-0.6995840414437909,kde,full
692,-4.100712600983408,kde,full
693,-0.43311344381761785,kde,full
694,-3.6717762512389185,kde,full
695,-3.2201235153855587,kde,full
696,-3.482112754271409,kde,full
697,-3.4984606831131524,kde,full
698,0.9818339035891339,kde,full
699,-2.6944335381124462,kde,full
700,-5.380384510415349,kde,full
701,-3.4726353287401337,kde,full
702,-3.679501909009197,kde,full
703,-2.530172520664275,kde,full
704,-3.537880848336816,kde,full
705,-1.418111021553909,kde,full
